EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,MonthlyIncome,SalaryBand,DistanceFromHome,BusinessTravel,OverTime,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,PerformanceRating,Attrition
1909,33,Female,Single,Sales,Manager,Medical,3010,Medium,1,Travel_Rarely,No,12,9,8,9,8,0,1,1,1,4,3,2,3,Yes
1910,21,Female,Single,Sales,Sales Executive,Other,8430,High,21,Travel_Frequently,Yes,0,0,0,0,3,0,1,4,2,3,2,2,4,Yes
1911,51,Female,Single,Research & Development,Laboratory Technician,Human Resources,2840,Low,3,Travel_Rarely,No,28,24,4,24,4,2,0,3,4,2,4,2,3,No
1912,25,Male,Single,Sales,Manager,Human Resources,8120,High,20,Travel_Frequently,No,5,5,3,3,6,3,0,3,1,3,3,4,4,No
1913,34,Female,Married,Research & Development,Research Director,Human Resources,5320,Medium,23,Non-Travel,No,14,13,9,10,4,1,0,2,3,2,1,4,3,No
1914,60,Female,Divorced,Research & Development,Laboratory Technician,Life Sciences,4610,Medium,7,Travel_Rarely,No,39,39,6,36,9,1,1,2,1,4,2,4,3,No
1915,43,Female,Divorced,Research & Development,Healthcare Representative,Other,9400,High,18,Travel_Rarely,No,22,18,6,17,8,0,3,2,2,3,3,1,4,No
1916,37,Male,Married,Sales,Sales Representative,Life Sciences,5810,Medium,9,Travel_Frequently,No,13,9,0,8,3,2,0,4,1,2,3,4,3,No
1917,41,Male,Married,Sales,Sales Representative,Life Sciences,7020,High,12,Travel_Rarely,No,20,20,1,17,1,6,2,1,1,3,3,2,3,No
1918,51,Female,Single,Sales,Sales Executive,Other,3500,Medium,16,Travel_Rarely,No,27,27,4,26,9,1,1,3,2,4,1,4,3,No
1919,28,Male,Married,Sales,Sales Executive,Marketing,12250,Very High,8,Travel_Rarely,No,8,7,5,4,7,4,1,4,1,2,1,4,3,No
1920,45,Male,Married,Research & Development,Manufacturing Director,Technical Degree,7300,High,24,Travel_Frequently,No,25,24,15,22,7,1,2,3,4,4,1,3,4,No
1921,55,Female,Divorced,Research & Development,Manufacturing Director,Human Resources,7290,High,12,Travel_Rarely,No,31,28,14,27,4,4,1,3,3,1,3,4,3,No
1922,42,Male,Married,Sales,Manager,Life Sciences,11160,Very High,14,Travel_Frequently,Yes,21,19,3,17,4,0,0,3,2,1,1,1,3,No
1923,37,Male,Single,Research & Development,Laboratory Technician,Technical Degree,8510,High,24,Travel_Rarely,No,17,15,14,15,1,1,0,3,2,4,4,3,3,No
1924,24,Male,Single,Research & Development,Healthcare Representative,Human Resources,2460,Low,7,Travel_Frequently,No,2,2,0,1,4,0,2,3,4,3,2,1,3,Yes
1925,28,Male,Single,Sales,Sales Representative,Marketing,12780,Very High,14,Travel_Rarely,Yes,8,5,0,4,5,4,1,4,4,1,2,3,4,No
1926,58,Female,Divorced,Sales,Sales Executive,Technical Degree,6000,Medium,29,Travel_Rarely,Yes,38,34,4,31,1,5,0,3,1,3,1,2,3,No
1927,41,Female,Single,Research & Development,Research Director,Marketing,12450,Very High,12,Travel_Rarely,No,19,16,6,14,6,1,1,4,3,2,2,4,3,No
1928,30,Female,Single,Research & Development,Manufacturing Director,Human Resources,5920,Medium,4,Travel_Rarely,Yes,8,4,3,3,6,3,0,3,2,2,4,2,3,Yes
1929,35,Female,Single,Sales,Sales Representative,Life Sciences,5390,Medium,9,Travel_Rarely,No,13,8,3,5,8,2,0,4,4,2,1,4,3,No
1930,42,Female,Divorced,Research & Development,Manufacturing Director,Human Resources,8270,High,28,Travel_Rarely,Yes,20,15,7,14,0,0,2,4,4,2,3,2,4,Yes
1931,41,Male,Married,Research & Development,Laboratory Technician,Other,15680,Very High,23,Travel_Rarely,Yes,21,18,6,15,2,0,1,1,3,4,1,1,3,No
1932,48,Female,Married,Research & Development,Research Director,Other,11010,Very High,24,Travel_Frequently,Yes,27,27,15,25,4,6,0,4,3,2,1,3,3,Yes
1933,29,Male,Married,Sales,Sales Representative,Marketing,8650,High,8,Travel_Rarely,No,8,6,4,3,8,4,1,3,1,2,3,1,3,No
1934,45,Male,Single,Sales,Sales Representative,Technical Degree,8220,High,25,Travel_Frequently,No,24,22,15,19,2,4,2,2,4,4,3,3,4,No
1935,37,Female,Divorced,Research & Development,Laboratory Technician,Marketing,7140,High,12,Travel_Rarely,No,15,11,5,10,9,2,0,4,3,3,3,2,3,No
1936,58,Female,Single,Sales,Sales Representative,Medical,12210,Very High,24,Travel_Rarely,No,37,32,15,31,9,1,0,1,2,1,1,4,3,Yes
1937,24,Male,Single,Research & Development,Manufacturing Director,Human Resources,9500,High,26,Travel_Rarely,No,1,0,1,0,0,5,0,3,1,3,1,2,4,No
1938,24,Female,Married,Research & Development,Manufacturing Director,Technical Degree,3820,Medium,7,Travel_Rarely,Yes,0,0,1,0,3,3,0,3,3,3,2,2,4,No
1939,37,Male,Single,Sales,Sales Executive,Other,4620,Medium,28,Non-Travel,Yes,14,10,8,7,2,0,0,4,2,3,1,3,3,Yes
1940,39,Male,Single,Research & Development,Manufacturing Director,Life Sciences,8780,High,19,Travel_Rarely,No,18,14,0,14,4,3,0,3,3,1,4,4,3,No
1941,47,Male,Divorced,Research & Development,Laboratory Technician,Other,4310,Medium,22,Travel_Rarely,Yes,25,21,15,18,9,3,0,3,2,2,2,1,3,Yes
1942,35,Male,Married,Research & Development,Manufacturing Director,Technical Degree,7280,High,22,Travel_Rarely,No,13,10,10,8,3,3,1,3,1,3,3,3,3,No
1943,57,Male,Single,Research & Development,Research Scientist,Human Resources,9840,High,5,Travel_Frequently,No,34,31,15,29,6,3,0,3,2,3,1,2,3,No
1944,38,Male,Married,Research & Development,Manufacturing Director,Life Sciences,8290,High,22,Travel_Frequently,No,17,15,15,14,1,6,0,4,4,3,3,4,3,No
1945,23,Male,Married,Research & Development,Research Director,Technical Degree,4050,Medium,7,Travel_Rarely,No,3,1,1,0,5,1,1,4,4,4,1,3,3,No
1946,23,Male,Single,Research & Development,Healthcare Representative,Technical Degree,4720,Medium,8,Non-Travel,No,0,0,0,0,3,4,0,1,2,3,2,4,3,Yes
1947,59,Female,Single,Research & Development,Research Director,Technical Degree,8400,High,4,Travel_Rarely,No,36,35,15,34,9,6,0,3,4,2,2,2,3,No
1948,23,Female,Married,Research & Development,Research Director,Life Sciences,14900,Very High,6,Travel_Rarely,No,3,0,1,0,7,6,3,2,1,3,1,2,3,No
1949,58,Female,Married,Sales,Sales Executive,Marketing,6660,High,29,Travel_Rarely,No,35,33,4,33,2,6,1,1,4,2,1,4,3,Yes
1950,29,Male,Divorced,Sales,Sales Representative,Medical,9980,High,10,Travel_Rarely,No,9,9,2,6,6,5,1,4,4,2,4,1,3,No
1951,22,Female,Married,Sales,Sales Representative,Technical Degree,8320,High,12,Travel_Rarely,No,0,0,0,0,3,0,1,4,1,3,2,3,3,No
1952,31,Female,Single,Research & Development,Healthcare Representative,Medical,5300,Medium,14,Travel_Rarely,No,8,3,2,2,4,6,3,4,3,2,3,4,3,Yes
1953,44,Male,Married,Research & Development,Manufacturing Director,Marketing,10030,Very High,21,Travel_Rarely,No,24,22,3,19,4,0,0,2,2,3,3,4,3,No
1954,36,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3460,Medium,17,Travel_Rarely,No,13,10,8,8,8,3,0,2,4,3,3,3,3,No
1955,51,Male,Single,Research & Development,Laboratory Technician,Life Sciences,9720,High,16,Travel_Rarely,Yes,31,26,2,24,2,3,2,4,1,4,3,2,3,Yes
1956,44,Male,Married,Research & Development,Research Scientist,Other,8540,High,25,Travel_Frequently,No,23,23,15,23,0,4,0,1,4,1,4,4,3,Yes
1957,35,Male,Single,Research & Development,Research Scientist,Other,5510,Medium,15,Travel_Rarely,No,12,7,5,5,1,5,1,1,4,2,3,1,3,No
1958,45,Male,Divorced,Sales,Sales Representative,Life Sciences,4460,Medium,23,Travel_Rarely,No,24,20,7,20,8,5,0,2,2,4,2,4,4,No
1959,59,Male,Divorced,Research & Development,Research Director,Life Sciences,5700,Medium,27,Travel_Rarely,Yes,35,32,12,30,2,1,0,3,2,2,2,1,3,No
1960,35,Female,Married,Research & Development,Laboratory Technician,Human Resources,5140,Medium,20,Travel_Rarely,No,11,9,6,9,0,5,1,2,3,3,4,3,3,No
1961,24,Male,Divorced,Research & Development,Research Director,Medical,6230,High,2,Non-Travel,No,0,0,0,0,4,5,1,1,1,3,2,2,3,Yes
1962,35,Male,Divorced,Sales,Manager,Human Resources,5940,Medium,8,Travel_Rarely,No,15,14,10,13,8,0,1,3,4,4,3,4,3,No
1963,54,Female,Single,Research & Development,Laboratory Technician,Marketing,5500,Medium,18,Travel_Rarely,No,34,33,15,33,8,4,0,4,1,1,4,3,3,Yes
1964,27,Male,Married,Human Resources,Human Resources,Marketing,3410,Medium,14,Non-Travel,No,7,2,0,1,9,0,0,2,1,2,1,4,3,No
1965,58,Male,Married,Research & Development,Research Director,Medical,4210,Medium,9,Travel_Rarely,No,36,35,15,35,6,3,1,2,3,2,1,4,3,No
1966,43,Male,Single,Research & Development,Research Director,Technical Degree,10710,Very High,10,Travel_Rarely,Yes,21,17,11,17,8,1,0,2,2,3,1,4,3,Yes
1967,43,Male,Married,Human Resources,Human Resources,Life Sciences,5570,Medium,3,Travel_Rarely,No,20,15,2,12,7,2,1,2,1,4,1,1,4,No
1968,31,Male,Single,Research & Development,Laboratory Technician,Marketing,6280,High,7,Travel_Rarely,No,10,7,5,6,0,1,1,3,4,1,3,2,3,No
1969,57,Male,Divorced,Research & Development,Manufacturing Director,Marketing,5810,Medium,23,Travel_Rarely,No,37,36,15,35,4,6,0,2,1,1,3,2,3,No
1970,19,Male,Married,Research & Development,Manufacturing Director,Life Sciences,12330,Very High,1,Travel_Rarely,No,0,0,1,0,5,6,0,3,1,4,2,1,3,No
1971,30,Female,Married,Human Resources,Human Resources,Marketing,5090,Medium,25,Travel_Rarely,No,7,3,1,2,4,5,2,1,3,3,1,1,3,Yes
1972,35,Female,Married,Sales,Manager,Technical Degree,4950,Medium,10,Non-Travel,Yes,12,9,9,8,8,5,0,3,4,3,3,1,3,No
1973,38,Male,Single,Research & Development,Laboratory Technician,Other,8620,High,24,Travel_Rarely,No,17,17,15,15,9,2,0,1,1,1,1,4,3,Yes
1974,38,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,7520,High,8,Travel_Frequently,No,16,14,0,14,5,1,3,2,2,3,3,2,3,No
1975,24,Male,Single,Sales,Sales Executive,Human Resources,8720,High,25,Travel_Rarely,No,0,0,0,0,0,3,0,4,4,2,4,4,4,No
1976,27,Female,Single,Research & Development,Healthcare Representative,Human Resources,8490,High,17,Travel_Rarely,No,4,3,0,3,3,2,2,2,4,3,2,4,3,No
1977,22,Female,Married,Research & Development,Laboratory Technician,Other,10140,Very High,25,Travel_Rarely,No,0,0,0,0,1,1,0,3,1,1,2,1,3,No
1978,42,Male,Married,Human Resources,Manager,Human Resources,4010,Medium,2,Travel_Rarely,No,20,20,3,20,4,1,0,2,3,2,3,4,3,No
1979,33,Male,Married,Research & Development,Manufacturing Director,Marketing,8280,High,24,Travel_Rarely,No,13,9,5,6,2,1,1,4,4,3,1,1,4,No
1980,42,Male,Single,Sales,Manager,Other,4960,Medium,8,Travel_Rarely,No,19,17,2,15,0,5,0,4,3,3,3,2,4,No
1981,43,Female,Single,Research & Development,Research Scientist,Other,3060,Medium,11,Travel_Frequently,No,21,17,11,14,1,2,1,4,3,4,2,4,3,Yes
1982,48,Female,Single,Research & Development,Research Scientist,Technical Degree,8460,High,2,Travel_Frequently,Yes,28,26,12,23,4,6,0,2,4,4,2,2,3,Yes
1983,41,Male,Single,Research & Development,Healthcare Representative,Medical,8260,High,28,Travel_Rarely,No,21,17,15,14,1,4,1,2,2,1,1,4,3,Yes
1984,45,Male,Married,Research & Development,Healthcare Representative,Technical Degree,6910,High,19,Travel_Rarely,No,24,20,15,18,0,1,2,3,1,1,4,3,3,Yes
1985,43,Male,Single,Research & Development,Manufacturing Director,Human Resources,10220,Very High,29,Travel_Rarely,No,23,23,14,20,2,0,1,4,3,2,2,1,4,No
1986,46,Female,Single,Sales,Sales Executive,Human Resources,4980,Medium,17,Travel_Rarely,Yes,23,21,9,21,6,2,1,3,3,4,1,4,4,Yes
1987,44,Female,Married,Sales,Manager,Marketing,9040,High,5,Travel_Rarely,No,21,17,12,15,6,0,0,3,4,2,4,1,3,No
1988,31,Male,Married,Research & Development,Laboratory Technician,Medical,6500,High,10,Non-Travel,No,10,7,5,4,3,6,0,4,4,4,4,3,4,No
1989,28,Male,Single,Research & Development,Healthcare Representative,Other,6710,High,13,Travel_Rarely,Yes,8,7,1,6,6,6,2,4,2,1,3,2,3,Yes
1990,51,Male,Married,Research & Development,Healthcare Representative,Life Sciences,3210,Medium,5,Travel_Rarely,No,31,27,10,24,1,4,1,2,4,4,1,1,3,No
1991,32,Male,Single,Sales,Manager,Life Sciences,10260,Very High,28,Travel_Rarely,No,8,7,7,5,7,2,1,1,1,1,4,3,3,Yes
1992,41,Female,Divorced,Research & Development,Research Director,Technical Degree,8130,High,28,Travel_Rarely,No,20,15,5,14,0,6,1,2,4,4,1,2,3,No
1993,26,Male,Single,Research & Development,Research Director,Human Resources,8900,High,17,Travel_Rarely,No,6,2,0,1,1,4,0,3,1,4,1,1,4,Yes
1994,36,Female,Single,Sales,Sales Representative,Medical,4710,Medium,17,Travel_Rarely,No,13,12,10,12,9,2,0,4,3,2,3,3,3,Yes
1995,40,Male,Married,Research & Development,Research Scientist,Marketing,7740,High,21,Travel_Rarely,No,16,15,14,12,4,6,0,2,3,2,2,1,3,Yes
1996,44,Male,Single,Research & Development,Laboratory Technician,Medical,6500,High,20,Travel_Rarely,No,24,19,13,17,5,1,1,1,3,3,1,3,3,Yes
1997,40,Male,Single,Sales,Manager,Marketing,8310,High,2,Non-Travel,No,16,13,8,12,3,3,0,2,4,3,3,1,3,No
1998,33,Male,Single,Research & Development,Healthcare Representative,Life Sciences,7600,High,16,Travel_Frequently,No,10,6,2,3,6,4,0,3,3,1,2,4,3,No
1999,59,Male,Married,Sales,Sales Representative,Technical Degree,13370,Very High,23,Travel_Rarely,No,38,34,12,34,7,6,1,1,1,1,4,4,3,No
2000,40,Female,Married,Research & Development,Research Director,Technical Degree,11560,Very High,24,Travel_Rarely,Yes,17,17,15,14,7,0,1,2,3,4,1,4,3,Yes
2001,52,Male,Married,Research & Development,Research Scientist,Medical,6200,High,18,Travel_Rarely,No,30,26,15,25,2,2,1,2,2,4,4,4,3,Yes
2002,49,Male,Married,Research & Development,Manufacturing Director,Medical,8460,High,26,Travel_Rarely,No,26,24,12,22,6,5,2,4,3,1,3,1,3,No
2003,42,Male,Married,Sales,Sales Representative,Other,5990,Medium,17,Travel_Rarely,No,22,17,5,17,7,3,1,3,2,4,1,3,3,No
2004,56,Male,Divorced,Research & Development,Healthcare Representative,Medical,10100,Very High,12,Non-Travel,No,35,34,6,32,4,5,0,3,1,4,3,1,3,Yes
2005,23,Female,Married,Research & Development,Laboratory Technician,Life Sciences,6610,High,13,Travel_Rarely,No,0,0,0,0,3,5,1,3,3,4,4,1,3,Yes
2006,57,Female,Divorced,Sales,Sales Executive,Life Sciences,5670,Medium,21,Travel_Rarely,No,33,30,14,27,6,2,1,1,1,1,1,2,3,No
2007,54,Male,Married,Sales,Sales Representative,Human Resources,7700,High,26,Non-Travel,No,34,31,15,30,5,2,1,2,2,3,4,2,3,No
2008,39,Female,Married,Sales,Sales Executive,Marketing,11180,Very High,7,Travel_Rarely,Yes,18,15,10,15,2,3,2,4,3,1,2,2,4,No
2009,49,Female,Single,Research & Development,Manufacturing Director,Life Sciences,10430,Very High,9,Travel_Rarely,No,26,25,15,25,9,0,0,3,4,1,4,1,3,Yes
2010,40,Female,Married,Research & Development,Research Director,Human Resources,5800,Medium,19,Non-Travel,No,16,14,5,14,5,5,1,3,2,1,1,2,3,No
2011,29,Male,Single,Research & Development,Healthcare Representative,Life Sciences,12860,Very High,23,Travel_Rarely,No,6,1,0,0,5,0,0,4,2,2,3,1,4,No
2012,52,Male,Married,Research & Development,Healthcare Representative,Marketing,4820,Medium,12,Travel_Frequently,No,29,25,15,22,2,6,0,3,2,3,4,1,3,Yes
2013,28,Male,Single,Research & Development,Research Scientist,Life Sciences,5400,Medium,19,Travel_Rarely,Yes,7,2,2,2,6,5,1,3,3,1,2,2,3,Yes
2014,31,Female,Single,Research & Development,Laboratory Technician,Other,9920,High,1,Travel_Rarely,Yes,11,10,5,10,9,2,0,1,1,1,1,1,3,Yes
2015,40,Female,Divorced,Research & Development,Laboratory Technician,Other,3070,Medium,9,Non-Travel,Yes,17,12,0,12,7,0,0,1,3,2,2,4,3,Yes
2016,54,Male,Married,Research & Development,Laboratory Technician,Other,7030,High,28,Travel_Rarely,Yes,31,29,14,28,5,5,1,1,4,1,3,4,3,Yes
2017,34,Male,Married,Sales,Manager,Medical,6190,High,17,Travel_Rarely,No,12,7,4,5,6,3,0,2,1,4,3,4,3,No
2018,39,Female,Married,Research & Development,Research Scientist,Medical,13180,Very High,26,Travel_Rarely,No,17,12,11,11,2,1,1,3,4,1,2,1,3,No
2019,19,Female,Married,Research & Development,Research Scientist,Human Resources,4490,Medium,7,Travel_Rarely,Yes,0,0,1,0,0,3,0,4,3,2,4,2,3,Yes
2020,22,Male,Divorced,Research & Development,Healthcare Representative,Other,4680,Medium,9,Travel_Rarely,No,0,0,0,0,6,6,1,2,3,2,3,4,3,Yes
2021,20,Female,Married,Research & Development,Healthcare Representative,Life Sciences,13980,Very High,29,Travel_Frequently,Yes,0,0,0,0,1,4,1,3,3,1,3,3,3,No
2022,21,Male,Married,Sales,Sales Executive,Other,6220,High,29,Non-Travel,Yes,0,0,0,0,0,4,1,4,4,4,4,2,3,Yes
2023,55,Male,Married,Human Resources,Human Resources,Other,10990,Very High,26,Travel_Rarely,No,35,32,0,32,7,3,1,3,3,1,4,4,3,No
2024,54,Male,Married,Research & Development,Manufacturing Director,Technical Degree,5820,Medium,10,Travel_Rarely,No,31,30,3,28,4,1,3,2,4,2,2,2,3,No
2025,53,Female,Married,Research & Development,Manufacturing Director,Technical Degree,5310,Medium,24,Travel_Rarely,No,32,27,15,24,8,6,0,2,2,3,2,4,3,Yes
2026,20,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,11230,Very High,14,Non-Travel,Yes,0,0,0,0,8,5,0,3,1,2,3,1,3,No
2027,21,Male,Married,Sales,Sales Representative,Life Sciences,15470,Very High,25,Travel_Rarely,No,0,0,1,0,1,3,2,2,3,2,3,3,3,No
2028,30,Male,Married,Sales,Sales Executive,Life Sciences,11590,Very High,25,Travel_Rarely,Yes,6,5,2,3,7,5,1,1,1,1,2,1,3,Yes
2029,42,Male,Married,Sales,Sales Representative,Life Sciences,5680,Medium,13,Travel_Rarely,No,21,17,15,16,3,2,3,3,1,2,3,4,3,Yes
2030,32,Male,Married,Sales,Sales Representative,Human Resources,6900,High,9,Travel_Frequently,No,11,9,1,8,7,5,1,3,1,1,3,2,3,No
2031,38,Male,Divorced,Sales,Sales Representative,Technical Degree,4760,Medium,29,Travel_Rarely,No,17,16,3,13,0,6,1,2,2,2,4,1,4,No
2032,25,Male,Married,Human Resources,Manager,Other,5070,Medium,14,Travel_Rarely,No,2,1,1,0,4,2,0,1,1,2,2,4,4,Yes
2033,49,Male,Married,Sales,Manager,Medical,4970,Medium,13,Travel_Rarely,No,29,28,15,27,6,0,0,4,3,2,4,4,3,No
2034,31,Male,Married,Sales,Manager,Human Resources,5880,Medium,20,Travel_Rarely,No,8,3,0,1,4,5,1,2,3,1,1,4,3,No
2035,20,Male,Married,Research & Development,Laboratory Technician,Medical,7350,High,28,Travel_Rarely,Yes,0,0,1,0,5,5,1,3,1,4,4,2,3,Yes
2036,49,Female,Single,Research & Development,Laboratory Technician,Human Resources,7020,High,4,Travel_Frequently,No,26,22,5,19,0,5,1,1,2,1,1,1,3,No
2037,56,Male,Married,Research & Development,Research Director,Life Sciences,9330,High,29,Travel_Frequently,No,36,33,15,30,0,6,3,2,4,1,4,1,3,No
2038,18,Female,Divorced,Research & Development,Manufacturing Director,Life Sciences,7510,High,13,Travel_Frequently,Yes,0,0,1,0,6,2,0,3,4,1,1,1,3,Yes
2039,36,Female,Married,Research & Development,Manufacturing Director,Life Sciences,8960,High,1,Travel_Rarely,Yes,14,9,6,9,4,6,1,1,1,4,4,1,3,Yes
2040,53,Male,Single,Research & Development,Research Scientist,Other,9550,High,9,Travel_Rarely,No,32,31,8,31,5,1,2,2,3,2,4,1,3,Yes
2041,48,Male,Married,Research & Development,Laboratory Technician,Medical,5720,Medium,14,Travel_Rarely,Yes,26,21,6,21,3,4,2,3,2,2,4,3,3,Yes
2042,54,Male,Married,Research & Development,Research Director,Marketing,6560,High,20,Travel_Frequently,No,31,29,15,26,0,6,2,4,2,4,4,4,3,Yes
2043,35,Male,Single,Research & Development,Healthcare Representative,Marketing,20000,Very High,17,Travel_Rarely,No,11,9,3,7,7,6,1,2,3,1,2,3,3,No
2044,34,Male,Married,Research & Development,Research Director,Other,5530,Medium,4,Travel_Rarely,No,13,11,8,8,1,4,3,1,4,1,1,1,3,No
2045,48,Male,Married,Research & Development,Laboratory Technician,Marketing,9170,High,15,Travel_Rarely,No,27,23,3,23,7,3,0,1,3,1,4,3,3,No
2046,24,Male,Divorced,Sales,Sales Executive,Life Sciences,4120,Medium,7,Travel_Rarely,No,3,0,0,0,0,3,0,3,4,3,3,1,3,No
2047,28,Male,Single,Research & Development,Research Scientist,Marketing,9660,High,8,Travel_Frequently,No,6,2,0,2,9,6,0,3,4,4,4,2,3,No
2048,43,Male,Single,Sales,Sales Representative,Medical,5180,Medium,21,Travel_Rarely,Yes,21,21,1,19,2,6,1,3,4,3,3,4,3,No
2049,46,Female,Married,Sales,Sales Representative,Other,7120,High,24,Travel_Frequently,Yes,23,23,6,23,8,1,2,2,4,4,3,1,3,No
2050,23,Male,Single,Sales,Manager,Other,3860,Medium,5,Travel_Rarely,No,2,0,0,0,0,0,1,1,4,4,2,4,3,No
2051,39,Male,Married,Research & Development,Healthcare Representative,Life Sciences,6830,High,18,Travel_Rarely,No,18,13,2,10,4,5,1,1,2,2,2,2,3,No
2052,33,Female,Divorced,Research & Development,Research Scientist,Other,6890,High,13,Travel_Rarely,No,13,13,1,13,4,5,0,1,4,1,2,3,3,No
2053,39,Male,Single,Research & Development,Research Director,Life Sciences,6460,High,10,Travel_Rarely,Yes,19,14,13,12,1,0,1,2,4,1,3,2,3,Yes
2054,59,Female,Married,Research & Development,Laboratory Technician,Technical Degree,8340,High,21,Non-Travel,No,39,38,15,36,4,3,0,2,3,4,3,1,3,No
2055,21,Male,Divorced,Sales,Sales Executive,Marketing,10820,Very High,8,Travel_Frequently,No,0,0,1,0,2,3,1,1,3,3,1,2,3,No
2056,60,Male,Married,Research & Development,Manufacturing Director,Medical,4670,Medium,23,Travel_Frequently,Yes,37,32,15,32,4,0,0,3,4,4,1,2,4,Yes
2057,37,Female,Married,Sales,Sales Executive,Marketing,6520,High,12,Travel_Frequently,No,14,11,1,11,3,4,1,2,1,3,1,3,3,No
2058,51,Male,Married,Sales,Sales Representative,Medical,3960,Medium,3,Non-Travel,No,27,26,15,26,1,6,1,4,1,4,3,1,3,Yes
2059,36,Male,Single,Research & Development,Manufacturing Director,Other,3310,Medium,23,Travel_Rarely,No,14,10,9,8,7,1,1,2,4,4,3,4,3,Yes
2060,31,Female,Single,Research & Development,Laboratory Technician,Human Resources,7470,High,25,Travel_Frequently,No,9,9,4,6,5,5,1,1,3,4,1,3,3,No
2061,51,Female,Married,Sales,Sales Representative,Other,4530,Medium,17,Non-Travel,No,27,25,15,25,8,0,3,3,3,4,3,4,4,Yes
2062,47,Female,Married,Research & Development,Manufacturing Director,Marketing,6990,High,21,Travel_Rarely,No,27,24,15,23,8,1,2,3,3,1,1,4,4,Yes
2063,24,Male,Single,Sales,Manager,Technical Degree,7590,High,5,Travel_Rarely,Yes,1,1,1,0,2,3,0,4,3,3,4,3,3,Yes
2064,48,Male,Single,Research & Development,Research Scientist,Marketing,3510,Medium,10,Travel_Frequently,No,24,22,2,19,2,6,0,3,1,4,3,1,4,Yes
2065,50,Female,Divorced,Research & Development,Research Scientist,Other,8070,High,11,Travel_Rarely,No,28,24,15,21,9,6,0,2,2,2,3,3,3,No
2066,34,Male,Single,Research & Development,Manufacturing Director,Technical Degree,10600,Very High,23,Travel_Rarely,No,13,13,12,11,3,6,0,3,1,4,3,4,3,No
2067,57,Male,Married,Research & Development,Laboratory Technician,Marketing,8820,High,11,Travel_Rarely,No,34,32,15,29,0,6,0,4,2,2,2,1,3,No
